"","Locator","CollectDate","Year","Month","LabSampleNum","V1","Ammonia Nitrogen","Conductivity, Field","Dissolved Oxygen, Field","Fecal Coliform","Nitrite + Nitrate Nitrogen","Orthophosphate Phosphorus","pH, Field","Temperature","Total Alkalinity","Total Nitrogen","Total Phosphorus","Total Suspended Solids","Turbidity","Site.Number","block"
"1708","A432",2020-12-16 11:57:00,2020,12,"L75998-11","08WES0903",0.0149,210,11.2,270,1.1,0.0276,7.78,8.64,71.1,1.01,0.0349,4.2,3.03,6,600012
"1709","A432",2020-09-28 13:11:00,2020,9,"L75217-11","08WES0903",0.0135,204,9.76,140,0.677,0.0253,7.79,15.4,68.3,0.95,0.0583,13.3,6.71,6,60009
"1710","A432",2023-12-11 13:31:00,2023,12,"L82927-13","08WES0903",0.0238,196,11.5,NA,0.541,0.012,7.56,8.58,58.5,0.878,0.046,19.4,5.91,6,600012
"1711","A432",2014-03-03 12:50:00,2014,3,"L59724-9","08WES0903",0.0596,142,11,150,0.891,0.0142,7.4,7.4,50.3,1.33,0.0783,45.6,18.1,6,60003
"1712","A432",2016-05-11 13:49:00,2016,5,"L65366-11","08WES0903",0.0245,218,9.9,50,1.43,0.0356,7.8,14.5,79.8,1.69,0.0639,10.3,5.8,6,60005
"1713","A432",2019-04-10 14:02:00,2019,4,"L71991-11","08WES0903",0.0124,217,11,74,1.07,0.0199,7.86,10.8,68.7,1.26,0.0439,10,5.1,6,60004
"1714","A432",2014-10-15 11:21:00,2014,10,"L61416-11","08WES0903",0.0104,163,9.6,350,0.65,0.0212,7.64,14.3,57.4,1.01,0.0674,29.3,11.4,6,600010
"1715","A432",2019-03-15 09:55:00,2019,3,"L71957-5","08WES0903",NA,NA,NA,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,60003
"1716","A432",2020-08-12 12:15:00,2020,8,"L75122-11","08WES0903",0.0087,243,9.97,180,1.46,0.0413,7.81,13.9,86.1,1.55,0.0606,4.1,3.69,6,60008
"1717","A432",2008-03-03 09:33:00,2008,3,"L45208-2","08WES0903",0.017,219,11.6,190,1.62,0.0301,7.73,7.22,78.7,1.77,0.0467,7.07,2.41,6,60003
"1718","A432",2003-08-13 09:11:00,2003,8,"L29197-2","08WES0903",0.015,248,10.3,800,1.78,0.0406,7.3,13,93.3,1.93,0.071,6.57,3.35,6,60008
"1719","A432",2008-12-11 09:36:00,2008,12,"L47061-3","08WES0903",NA,NA,NA,NA,NA,NA,7.68,8.17,80.6,NA,NA,NA,NA,6,600012
"1720","A432",2017-11-15 14:26:00,2017,11,"L68958-14","08WES0903",0.0325,151,10.9,490,0.578,0.0151,7.66,9.4,54.2,1.11,0.0727,29,11.8,6,600011
"1721","A432",2018-04-11 13:00:00,2018,4,"L69769-11","08WES0903",0.0095,174,10.8,41,0.766,0.00844,7.72,10.4,61.1,1.12,0.0419,9.5,5.33,6,60004
"1722","A432",2015-06-10 14:25:00,2015,6,"L62913-11","08WES0903",0.0154,215,9.4,63,1.38,0.0353,7.89,16.4,83.9,1.6,0.0576,11.1,5.82,6,60006
"1723","A432",2019-03-16 11:36:00,2019,3,"L71958-5","08WES0903",NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,60003
"1724","A432",2008-04-07 10:44:00,2008,4,"L45367-2","08WES0903",0.01,163,11.2,60,0.772,0.00958,7.63,8.18,59,1.13,0.0348,10.4,1.7,6,60004
"1725","A432",2003-01-27 09:35:00,2003,1,"L26597-3","08WES0903",0.018,160,12.4,56,0.814,0.0117,7.1,8,55.6,1.26,0.0403,12.7,7.06,6,60001
"1726","A432",2007-04-02 09:30:00,2007,4,"L42326-2","08WES0903",0.01,199,11.8,170,1.11,0.0117,7.5,7.8,70.3,1.6,0.0446,8.7,3.82,6,60004
"1727","A432",2007-06-04 08:40:00,2007,6,"L42881-2","08WES0903",0.014,231,10.4,420,1.45,0.0437,7.74,14.1,82.6,1.8,0.0773,11.3,6.58,6,60006
"1728","A432",2008-05-05 10:26:00,2008,5,"L45565-2","08WES0903",0.01,194,10.9,77,1.04,0.0182,7.66,11.3,70.1,1.28,0.0322,6.4,1.5,6,60005
"1729","A432",2018-03-14 13:00:00,2018,3,"L69637-11","08WES0903",0.0133,197,11.4,40,1.24,0.0165,7.83,9,69.3,1.47,0.0463,8.4,5.36,6,60003
"1730","A432",2015-12-09 14:11:00,2015,12,"L64299-11","08WES0903",0.087,124,11.4,40,0.701,0.0159,7.58,8.6,45.6,1.19,0.0729,64.5,18.5,6,600012
"1731","A432",2002-05-15 09:30:00,2002,5,"L24071-2","08WES0903",0.016,207,11.6,280,1.3,0.0208,6.9,9.6,74.2,1.48,0.0414,9.59,5.11,6,60005
"1732","A432",2002-04-10 09:20:00,2002,4,"L23623-2","08WES0903",0.01,180,10.6,240,1.14,0.004,7.5,10.6,63.7,1.47,0.0431,12.6,6.06,6,60004
"1733","A432",2005-04-11 00:00:00,2005,4,"L35228-18","08WES0903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0638,NA,NA,6,60004
"1734","A432",2003-01-15 09:14:00,2003,1,"L26873-2","08WES0903",0.0253,171,13.4,59,0.964,0.0184,7.1,5.9,58.4,1.37,0.0379,8.9,5.15,6,60001
"1735","A432",2006-11-13 09:44:00,2006,11,"L40938-2","08WES0903",0.0711,108,10.1,66,0.654,0.0143,7.5,9.9,55.9,1.15,0.0545,39,10.1,6,600011
"1736","A432",2002-06-11 09:46:00,2002,6,"L24553-17","08WES0903",0.0253,220,9.9,390,1.52,0.0393,7.4,12.3,82,1.69,0.061,10.3,5.36,6,60006
"1737","A432",2008-02-05 10:38:00,2008,2,"L45053-2","08WES0903",0.013,190,11.5,76,1.28,0.0172,7.66,5.71,65,1.55,0.0359,5.9,3.03,6,60002
"1738","A432",2008-07-07 10:30:00,2008,7,"L45852-2","08WES0903",0.014,242,9.7,180,1.69,0.0465,7.83,12.9,91.3,1.93,0.0566,5.5,1.4,6,60007
"1739","A432",2007-03-05 09:53:00,2007,3,"L41986-2","08WES0903",0.01,175,11.6,24,1.05,0.0166,7.7,7.7,60.3,1.39,0.0431,9.9,3.75,6,60003
"1740","A432",2013-02-04 09:20:00,2013,2,"L57193-1","08WES0903",0.0427,150,12.1,14,1.07,0.0188,7.54,6.79,57.6,1.33,0.0415,9,5.4,6,60002
"1741","A432",2017-04-12 11:52:00,2017,4,"L67494-11","08WES0903",0.015,136,10.9,290,0.774,0.0143,7.54,10.4,45.7,1.1,0.055,39.3,16.8,6,60004
"1742","A432",2015-01-14 13:34:00,2015,1,"L61868-11","08WES0903",0.0206,208,11.9,21,1.51,0.0257,7.8,6.6,75.8,1.63,0.0446,5.56,3.06,6,60001
"1743","A432",2020-05-20 11:22:00,2020,5,"L74622-11","08WES0903",NA,215,10.1,NA,NA,NA,7.79,13.3,NA,NA,NA,NA,NA,6,60005
"1744","A432",2021-05-12 11:42:00,2021,5,"L76858-11","08WES0903",0.0133,236,10.6,NA,1.3,0.0353,7.89,12.3,85.2,1.49,0.0647,7.6,4.22,6,60005
"1745","A432",2021-08-25 14:36:00,2021,8,"L77432-11","08WES0903",0.0073,252,9.66,NA,1.42,0.0403,7.89,14.9,92.6,1.53,0.0521,4.3,3.37,6,60008
"1746","A432",2004-02-09 09:04:00,2004,2,"L30927-2","08WES0903",0.0323,171,12,32,1.26,0.0191,7.4,5.7,57.7,1.58,0.0365,6.9,4.3,6,60002
"1747","A432",2002-04-10 09:20:00,2002,4,"L23623-17","08WES0903",0.01,180,10.6,1100,1.12,0.0039,7.5,9.7,64.5,1.48,0.0452,12.6,5.47,6,60004
"1748","A432",2008-08-04 08:48:00,2008,8,"L46208-2","08WES0903",0.014,240,9.6,210,1.67,0.0458,7.77,12.5,90.7,1.75,0.0588,7,2.85,6,60008
"1749","A432",2005-06-13 09:15:00,2005,6,"L35810-16","08WES0903",0.015,178,9.5,460,0.793,0.0223,7.9,14.4,65.8,1.15,0.054,14.8,7.2,6,60006
"1750","A432",2018-11-07 13:12:00,2018,11,"L71251-11","08WES0903",0.0204,192,10.7,100,0.832,0.0215,7.72,11.2,70,1.13,0.0388,3.62,2.34,6,600011
"1751","A432",2023-02-15 13:24:00,2023,2,"L80965-10","08WES0903",0.016,230,12.3,NA,1.16,0.0195,7.82,6.01,70.4,1.34,0.0345,3.8,2.35,6,60002
"1752","A432",2014-09-16 12:59:00,2014,9,"L61129-9","08WES0903",0.0084,241,9.8,110,1.57,0.0357,7.73,14.6,86.9,1.69,0.0535,5.52,3.22,6,60009
"1753","A432",2005-08-08 09:11:00,2005,8,"L36336-2","08WES0903",0.01,246,9.6,390,1.9,0.0519,7.9,13.8,93.1,2.09,0.0798,7.4,4.1,6,60008
"1754","A432",2014-06-11 12:34:00,2014,6,"L60418-9","08WES0903",0.0158,245,10,60,1.64,0.0379,7.84,13.9,84.9,1.86,0.0551,6.6,3.74,6,60006
"1755","A432",2006-09-11 09:35:00,2006,9,"L40242-2","08WES0903",0.012,244,10.5,290,1.83,0.0447,7.8,11.6,91.6,1.88,0.072,9.4,4.63,6,60009
"1756","A432",2022-02-16 13:13:00,2022,2,"L78513-11","08WES0903",0.0146,223,11.4,NA,1.25,0.0238,7.75,8.57,72.3,1.45,0.055,4.53,3.02,6,60002
"1757","A432",2004-04-12 09:06:00,2004,4,"L31653-2","08WES0903",0.01,227,10.3,1200,1.41,0.0154,7.6,11.3,79.9,1.59,0.0384,7.1,3.52,6,60004
"1758","A432",2017-11-15 14:23:00,2017,11,"L68958-11","08WES0903",0.032,148,10.9,340,0.581,0.0152,7.65,9.4,54,1.13,0.0702,28.4,12.3,6,600011
"1759","A432",2013-08-05 09:21:00,2013,8,"L58298-1","08WES0903",0.0101,229,9.4,320,1.44,0.0349,7.67,14.6,84.9,1.58,0.0528,7.8,3.41,6,60008
"1760","A432",2013-04-01 09:46:00,2013,4,"L57618-1","08WES0903",0.0053,192,10.9,20,1.32,0.0142,7.62,10.1,74.6,1.55,0.037,4.7,2.42,6,60004
"1761","A432",2020-10-14 14:32:00,2020,10,"L75626-11","08WES0903",0.0128,190,10.1,110,0.533,0.0212,7.89,14.2,63.6,0.82,0.0467,8.3,4.44,6,600010
"1762","A432",2005-05-09 10:25:00,2005,5,"L35453-2","08WES0903",0.011,219,9.6,450,1.43,0.0296,7.7,12.2,79.3,1.74,0.0684,16.6,8.2,6,60005
"1763","A432",2007-05-07 10:40:00,2007,5,"L42510-2","08WES0903",0.025,228,10.5,1000,1.56,0.0359,7.8,11.8,81.3,1.92,0.0853,14,5.7,6,60005
"1764","A432",2002-08-13 09:42:00,2002,8,"L25271-2","08WES0903",0.014,244,9.4,400,1.88,0.0421,7.7,14.3,89.1,1.55,0.071,7.4,3.47,6,60008
"1765","A432",2022-05-11 13:48:00,2022,5,"L79128-11","08WES0903",0.0119,206,10.5,NA,1.02,0.0224,7.85,12.9,66.4,1.25,0.0611,13.6,7.34,6,60005
"1766","A432",2006-05-08 09:15:00,2006,5,"L38934-2","08WES0903",0.011,204,11,270,1.47,0.0245,7.8,9.8,76.1,1.74,0.0612,11.3,4.51,6,60005
"1767","A432",2023-07-26 12:41:00,2023,7,"L81971-10","08WES0903",0.0106,258,9.67,340,1.29,0.0463,7.85,14.8,92.2,1.6,0.0997,14.4,7.38,6,60007
"1768","A432",2021-11-08 13:42:00,2021,11,"L78095-11","08WES0903",0.0318,183,10.7,NA,0.539,0.0203,7.8,10.4,60.9,0.815,0.0524,6,3.39,6,600011
"1769","A432",2008-01-07 10:16:00,2008,1,"L44903-15","08WES0903",0.056,149,12.2,55,0.937,0.0173,7.69,5.22,53,1.35,0.0405,8.7,2.71,6,60001
"1770","A432",2006-03-13 09:26:00,2006,3,"L38270-2","08WES0903",0.013,171,12.4,34,1.24,0.0138,7.6,5.9,59.8,1.52,0.0351,5.1,2.6,6,60003
"1771","A432",2006-06-12 09:43:00,2006,6,"L39408-16","08WES0903",0.0205,200,9.3,430,1.23,0.0309,7.7,14.4,70.4,1.52,0.0657,11.7,5.24,6,60006
"1772","A432",2008-09-25 10:11:00,2008,9,"L46534-3","08WES0903",NA,NA,NA,NA,NA,NA,7.76,13.4,77.5,NA,NA,NA,NA,6,60009
"1773","A432",2007-12-03 09:53:00,2007,12,"L42987-2","08WES0903",0.0636,82.7,10.9,700,0.966,0.0347,7.24,8,24.2,1.94,0.531,531,294,6,600012
"1774","A432",2016-12-14 14:15:00,2016,12,"L66674-11","08WES0903",0.0337,176,12.1,30,1.06,0.0247,7.72,5.8,63.9,1.35,0.0491,5.4,3.62,6,600012
"1775","A432",2005-08-08 09:12:00,2005,8,"L36336-16","08WES0903",0.01,246,9.6,370,1.88,0.0528,8,13.8,92.8,2.11,0.0828,7.4,6.13,6,60008
"1776","A432",2016-06-15 13:06:00,2016,6,"L65573-11","08WES0903",0.0126,209,10.3,270,1.28,0.0327,7.81,12.7,78.7,1.52,0.0592,10.6,5.54,6,60006
"1777","A432",2002-01-14 09:45:00,2002,1,"L23127-17","08WES0903",0.0456,133,11.4,62,1.15,0.0209,7.6,6.1,53.9,1.33,0.0422,9.3,5.91,6,60001
"1778","A432",2008-06-03 10:10:00,2008,6,"L44953-2","08WES0903",0.0542,157,10.1,5800,1.16,0.0609,7.48,11.8,57.7,3,0.537,350,35.9,6,60006
"1779","A432",2020-03-11 14:04:00,2020,3,"L74242-11","08WES0903",0.0101,200,11.8,27,1.05,0.0164,7.94,8.5,62.9,1.36,0.0414,7.4,2,6,60003
"1780","A432",2003-11-13 09:56:00,2003,11,"L30238-2","08WES0903",0.018,228,10.7,77,1.51,0.0258,7.5,6.8,80.8,1.7,0.0417,2.4,2.11,6,600011
"1781","A432",2005-12-12 10:00:00,2005,12,"L37742-2","08WES0903",0.0207,198,12.1,56,1.31,0.0223,7.6,5.6,98.7,1.55,0.049,4.6,3.14,6,600012
"1782","A432",2004-04-12 09:07:00,2004,4,"L31653-17","08WES0903",0.01,227,10.3,880,0.9,0.0107,7.7,11.3,79.5,1.57,0.039,7.6,3.77,6,60004
"1783","A432",2018-10-10 13:41:00,2018,10,"L71064-11","08WES0903",0.0117,201,10.1,490,0.824,0.0218,7.85,13.2,73.3,1.09,0.0465,7.28,4.24,6,600010
"1784","A432",2023-11-07 13:19:00,2023,11,"L82783-10","08WES0903",0.0133,218,10.4,64,0.493,0.0177,7.42,11.8,66.3,0.879,0.0449,8.2,3,6,600011
"1785","A432",2005-01-18 09:30:00,2005,1,"L33445-7","08WES0903",0.0628,157,11.7,420,1.13,0.0201,7.4,7,55,1.5,0.0549,17.9,8.31,6,60001
"1786","A432",2016-11-16 14:12:00,2016,11,"L66565-11","08WES0903",0.069,149,10.7,59,0.738,0.0363,7.59,11.3,56.3,1.18,0.0703,14.5,5.5,6,600011
"1787","A432",2015-07-15 13:55:00,2015,7,"L62993-11","08WES0903",0.0097,237,9.5,160,1.6,0.0399,7.94,16.1,92.8,1.74,0.0542,6.5,3.32,6,60007
"1788","A432",2004-05-10 08:58:00,2004,5,"L31876-2","08WES0903",0.0313,222,10,880,1.91,0.0358,7.6,11.4,78.1,1.72,0.0597,14.8,9.1,6,60005
"1789","A432",2005-02-14 09:26:00,2005,2,"L34670-16","08WES0903",0.018,186,11.9,150,1.36,0.0197,7.7,5.9,65.4,1.59,0.0503,5.5,3.4,6,60002
"1790","A432",2006-01-09 09:22:00,2006,1,"L37421-11","08WES0903",0.0454,143,11.2,130,0.997,0.0178,7.9,7.5,49.4,1.38,0.0588,19.2,8.01,6,60001
"1791","A432",2023-10-11 13:55:00,2023,10,"L82336-10","08WES0903",0.0137,183,9.97,NA,0.67,0.0345,7.41,13.3,59.7,1.21,0.0884,23,8.41,6,600010
"1792","A432",2019-03-18 12:24:00,2019,3,"L71964-5","08WES0903",NA,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,60003
"1793","A432",2019-12-18 12:32:00,2019,12,"L73753-11","08WES0903",0.0158,218,11.6,35,1.03,0.0223,7.79,7.4,73,1.2,0.0512,9.6,5.66,6,600012
"1794","A432",2022-12-14 13:02:00,2022,12,"L80563-10","08WES0903",0.0332,211,12.3,NA,0.657,0.0124,7.55,6.05,62.5,0.918,0.0309,4.1,2,6,600012
"1795","A432",2006-04-10 09:40:00,2006,4,"L38669-2","08WES0903",0.01,182,11.2,70,1.19,0.0103,7.6,9.7,67.5,1.45,0.0452,7.72,2.87,6,60004
"1796","A432",2008-11-03 10:15:00,2008,11,"L46859-2","08WES0903",0.01,188,10.2,160,0.849,0.0233,7.69,10.6,72,1.22,0.058,11.3,3.11,6,600011
"1797","A432",2006-07-10 09:16:00,2006,7,"L39669-2","08WES0903",0.011,248,9.9,250,1.9,0.0499,7.7,13.9,91,2.12,0.0789,8.2,5.65,6,60007
"1798","A432",2003-07-16 09:50:00,2003,7,"L28771-2","08WES0903",0.01,250,9.7,530,1.58,0.0364,7.5,14.1,91.1,1.85,0.0696,9.6,5.17,6,60007
"1799","A432",2014-05-14 11:50:00,2014,5,"L60165-9","08WES0903",0.0172,195,9.7,120,1.18,0.0268,7.8,14.7,73.4,1.47,0.0504,9.28,4.44,6,60005
"1800","A432",2021-12-15 13:23:00,2021,12,"L78225-11","08WES0903",0.027,175,11.4,NA,0.729,0.0213,7.75,7.44,58.3,1.02,0.0471,6.2,3.35,6,600012
"1801","A432",2022-06-15 12:38:00,2022,6,"L79325-11","08WES0903",0.0256,209,9.74,100,1,0.0321,7.64,13.9,73.9,1.42,0.0771,25.2,8.28,6,60006
"1802","A432",2021-10-13 14:24:00,2021,10,"L77811-11","08WES0903",0.0093,216,10.5,NA,0.801,0.0235,7.87,11.7,76.1,0.931,0.0534,5.5,3.46,6,600010
"1803","A432",2021-04-14 13:57:00,2021,4,"L76705-11","08WES0903",0.0046,215,11.3,NA,1.07,0.0178,8.09,11.7,74,1.22,0.0498,6.9,3.17,6,60004
"1804","A432",2022-11-09 13:10:00,2022,11,"L80408-10","08WES0903",0.0738,194,11.3,NA,0.498,0.0169,7.8,8.88,63.9,0.885,0.0462,11.1,5.33,6,600011
"1805","A432",2019-03-17 10:23:00,2019,3,"L71959-5","08WES0903",NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,60003
"1806","A432",2005-10-10 10:05:00,2005,10,"L37063-2","08WES0903",0.011,214,10.6,180,1.25,0.0346,7.8,11.9,88.2,1.49,0.0573,5.6,4.26,6,600010
"1807","A432",2008-06-02 10:15:00,2008,6,"L45699-2","08WES0903",0.013,230,11.9,260,1.63,0.0395,7.66,11.1,85.5,1.73,0.0607,9,1.3,6,60006
"1808","A432",2016-04-13 13:05:00,2016,4,"L65155-11","08WES0903",0.0084,187,10.8,58,1.1,0.0158,7.91,11.8,68.5,1.37,0.0518,36.2,5.91,6,60004
"1809","A432",2019-08-14 14:30:00,2019,8,"L72755-11","08WES0903",0.012,244,9.4,110,1.39,0.0412,7.81,16.3,85.2,1.58,0.064,5.1,2.7,6,60008
"1810","A432",2021-02-10 12:44:00,2021,2,"L76377-11","08WES0903",0.0275,182,12.4,NA,1.06,0.0201,7.78,6.17,60.6,1.3,0.0487,4.7,2.24,6,60002
"1811","A432",2020-01-22 11:58:00,2020,1,"L73945-11","08WES0903",0.06,183,12,190,0.784,0.0191,7.63,6.8,52,1.21,0.0717,39.7,14.3,6,60001
"1812","A432",2019-01-09 13:35:00,2019,1,"L71555-11","08WES0903",0.0463,160,11.6,2500,0.92,0.0236,7.6,7.5,57.8,1.2,0.0443,10,4.08,6,60001
"1813","A432",2018-06-13 14:02:00,2018,6,"L70249-11","08WES0903",0.0192,204,9.9,250,1.1,0.0269,7.82,13.7,74,1.41,0.0667,13,6.95,6,60006
"1814","A432",2022-09-14 12:45:00,2022,9,"L80022-10","08WES0903",0.0065,222,9.63,NA,1.24,0.038,7.79,15.1,81.2,1.34,0.06,5.3,4.03,6,60009
"1815","A432",2018-08-15 14:27:00,2018,8,"L70507-11","08WES0903",0.0102,239,9.6,230,1.51,0.0346,7.91,16,87.3,1.75,0.0568,4.37,4.32,6,60008
"1816","A432",2004-05-26 12:52:00,2004,5,"L32067-3","08WES0903",0.022,203,9.1,1800,1.38,0.0341,7.2,13.6,72.6,1.62,0.0751,22.6,11.7,6,60005
"1817","A432",2006-08-14 09:09:00,2006,8,"L40013-2","08WES0903",0.012,247,9.9,NA,1.91,0.0481,7.9,13.2,91.5,1.98,0.0824,8.9,5.79,6,60008
"1818","A432",2008-10-06 09:33:00,2008,10,"L46548-2","08WES0903",0.01,198,10,120,0.942,0.0289,7.8,13,75.6,1.24,0.0493,9.2,1.44,6,600010
"1819","A432",2016-02-10 14:10:00,2016,2,"L64765-11","08WES0903",0.0321,169,11.4,5,1.21,0.0195,7.62,8.7,58.7,1.59,0.0563,13.8,8.29,6,60002
"1820","A432",2019-06-12 14:39:00,2019,6,"L72450-11","08WES0903",0.0163,241,9.4,58,1.25,0.0332,7.8,16.3,89.1,1.54,0.0581,8.1,4.68,6,60006
"1821","A432",2013-07-02 08:54:00,2013,7,"L58176-1","08WES0903",0.018,228,9.3,61,1.47,0.0365,7.67,15.6,83.5,1.64,0.0557,8,5.23,6,60007
"1822","A432",2008-08-20 10:10:00,2008,8,"L45935-2","08WES0903",0.014,200,9.2,820,1.16,0.0396,7.75,15.6,73.9,1.53,0.0977,25.2,3.86,6,60008
"1823","A432",2008-12-01 09:44:00,2008,12,"L47014-2","08WES0903",0.015,231,10.3,87,1.63,0.033,7.73,10.5,88.3,1.73,0.0502,4.2,2.36,6,600012
"1824","A456",2007-06-04 11:05:00,2007,6,"L42881-12","08EAS2191",0.0554,242,3.7,460,0.348,0.0663,7.3,15.8,101,0.707,0.12,8.3,6.24,7,70006
"1825","A456",2021-08-25 12:48:00,2021,8,"L77432-6","08EAS2191",0.107,239,7.55,NA,0.28,0.0531,7.32,14.9,122,0.374,0.117,0.5,3.01,7,70008
"1826","A456",2004-05-26 15:15:00,2004,5,"L32067-9","08EAS2191",0.036,160,7.5,2100,0.426,0.0392,7.5,14.2,63.8,0.9,0.0887,8.71,9.99,7,70005
"1827","A456",2007-04-02 13:20:00,2007,4,"L42326-12","08EAS2191",0.0214,201,9.2,12,0.573,0.0414,7.1,9.5,80.2,1,0.0845,5.6,3.1,7,70004
"1828","A456",2023-08-16 10:55:00,2023,8,"L82172-5","08EAS2191",0.047,251,7.79,NA,0.24,0.0667,7.29,16.8,104,0.56,0.167,5.85,3.89,7,70008
"1829","A456",2002-05-15 13:26:00,2002,5,"L24071-14","08EAS2191",0.01,185,4.9,120,0.0705,0.043,6.5,11.6,77.9,0.738,0.0887,9,6.22,7,70005
"1830","A456",2014-10-15 10:01:00,2014,10,"L61416-6","08EAS2191",0.014,133,7.6,1700,0.218,0.0484,7.01,13.9,55.6,0.601,0.103,9.33,5.73,7,700010
"1831","A456",2020-02-12 12:18:00,2020,2,"L74054-6","08EAS2191",0.036,196,11,17,0.874,0.0196,7.37,8.3,65.6,1.13,0.054,1.6,2.89,7,70002
"1832","A456",2019-06-12 12:25:00,2019,6,"L72450-6","08EAS2191",0.0457,242,7.4,61,0.335,0.085,7.45,15.1,107,0.595,0.152,4,4.43,7,70006
"1833","A456",2013-03-04 12:30:00,2013,3,"L57466-9","08EAS2191",0.0228,184,5,14,0.603,0.0367,7.4,6.81,74.8,0.819,0.0544,1.5,2.61,7,70003
"1834","A456",2023-03-15 10:51:00,2023,3,"L81161-5","08EAS2191",0.0156,205,11.6,NA,0.451,0.0187,7.47,7.41,67,0.737,0.0381,2.5,2.81,7,70003
"1835","A456",2006-11-07 12:40:00,2006,11,"L40576-8","08EAS2191",0.011,102,8.5,690,0.489,0.0379,7.2,12.7,34.2,0.952,0.0765,9.8,10.5,7,700011
"1836","A456",2016-12-14 12:25:00,2016,12,"L66674-6","08EAS2191",0.0478,202,11.5,10,0.624,0.0387,7.62,5,76.3,0.906,0.0809,5.6,4.63,7,700012
"1837","A456",2017-11-15 11:57:00,2017,11,"L68958-6","08EAS2191",0.0055,109,10,100,0.173,0.0294,7.24,9,41,0.539,0.0731,6.5,5.62,7,700011
"1838","A456",2018-03-14 10:51:00,2018,3,"L69637-6","08EAS2191",0.0185,175,10.4,59,0.414,0.0278,7.55,8.9,66.8,0.735,0.0682,5.3,3.36,7,70003
"1839","A456",2018-09-12 12:28:00,2018,9,"L70820-6","08EAS2191",0.0251,222,7.3,130,0.273,0.0685,7.57,14.6,98,0.529,0.111,0.88,2.5,7,70009
"1840","A456",2002-12-09 13:25:00,2002,12,"L26365-14","08EAS2191",0.0577,243,9.8,150,0.271,0.0524,6.8,5.5,96.2,0.565,0.0873,4.44,3.72,7,700012
"1841","A456",2014-07-01 09:05:00,2014,7,"L60574-1","08EAS2191",0.0262,227,6.5,90,0.281,0.0756,7.14,14.3,104,0.588,0.133,28.8,3.41,7,70007
"1842","A456",2015-01-14 11:34:00,2015,1,"L61868-6","08EAS2191",0.0316,204,10.8,4,0.726,0.0495,7.46,5.8,83.6,0.879,0.0684,1.89,3.47,7,70001
"1843","A456",2022-05-11 12:05:00,2022,5,"L79128-6","08EAS2191",0.0258,208,8.66,20,0.366,0.0324,7.34,11.5,82.9,0.586,0.0803,2.1,1.83,7,70005
"1844","A456",2005-01-18 12:05:00,2005,1,"L33445-14","08EAS2191",0.0738,131,10.1,220,0.892,0.0328,7.2,7.8,44.7,1.61,0.133,99,33.6,7,70001
"1845","A456",2017-10-11 12:08:00,2017,10,"L68747-6","08EAS2191",0.0247,210,8.9,63,0.309,0.0655,7.72,10.9,87.6,0.624,0.131,15.8,7.26,7,700010
"1846","A456",2020-06-10 11:11:00,2020,6,"L74763-6","08EAS2191",0.0374,185,8.75,73,0.223,0.0354,7.45,15.3,76.2,0.554,0.0657,2.8,3.77,7,70006
"1847","A456",2022-12-14 11:19:00,2022,12,"L80563-5","08EAS2191",0.064,208,11.2,NA,0.362,0.0233,7.13,6.47,70.8,0.708,0.0773,1,1.43,7,700012
"1848","A456",2006-09-18 12:32:00,2006,9,"L37880-8","08EAS2191",0.037,214,5.2,720,0.37,0.0556,7.3,14.1,77.7,0.883,0.0964,2.6,7.58,7,70009
"1849","A456",2002-06-11 13:40:00,2002,6,"L24553-14","08EAS2191",0.0539,225,8.7,760,0.575,0.0627,7.1,14.2,96.2,0.787,0.0838,2.3,2.38,7,70006
"1850","A456",2017-01-11 12:30:00,2017,1,"L66834-6","08EAS2191",0.0714,180,10.6,8,0.514,0.0386,7.09,3.2,63.3,0.846,0.0772,5,3.48,7,70001
"1851","A456",2020-12-16 10:16:00,2020,12,"L75998-6","08EAS2191",0.0424,194,10.7,49,0.357,0.03,7.37,8.24,70.9,0.67,0.0628,1.8,2.86,7,700012
"1852","A456",2004-02-09 12:09:00,2004,2,"L30927-14","08EAS2191",0.0316,183,11.1,20,0.922,0.0319,7.4,6.1,67.6,1.31,0.0559,8.8,6.38,7,70002
"1853","A456",2005-10-31 11:40:00,2005,10,"L34675-8","08EAS2191",0.0208,122,4.2,900,0.349,0.0496,7,11,51.9,0.85,0.0942,4.71,8.04,7,700010
"1854","A456",2006-12-11 12:46:00,2006,12,"L41346-12","08EAS2191",0.0318,124,10,410,0.448,0.0418,6.9,7.7,45.4,0.974,0.1,21.4,15.6,7,700012
"1855","A456",2004-11-08 14:10:00,2004,11,"L33836-13","08EAS2191",0.0383,211,7.1,52,0.487,0.0534,7.3,9.3,86.4,0.868,0.0832,3,3.63,7,700011
"1856","A456",2005-11-14 13:45:00,2005,11,"L37313-13","08EAS2191",0.0272,160,8.9,200,0.427,0.0452,7.1,8.8,68.6,0.878,0.0765,3.7,4.49,7,700011
