"","Sample.Code","Site.Code","Visit.Date","Year","precip","precipdays","wtr_year"
"1754","09MID1537_16","09MID1537",2016-08-15,"2016",1327.9,182,2016
"1755","09MID1537_17","09MID1537",2017-08-24,"2017",1218.8,192,2017
"1756","09MID1537_18","09MID1537",2018-09-06,"2018",1034.7,165,2018
"1757","09MID1537_19","09MID1537",2019-09-26,"2019",1017.5,175,2019
"1758","09MID1537_20","09MID1537",2020-09-22,"2020",1143,185,2020
"1759","09MID1537_2007","09MID1537",2007-08-20,"2007",1261.9,180,2007
"1760","09MID1744/06","09MID1744",2006-08-16,"2006",1232.8,179,2006
"1761","09MID1744/08","09MID1744",2008-08-22,"2008",1024,200,2008
"1762","09MID1744_09","09MID1744",2009-08-04,"2009",1078.8,161,2009
"1763","09MID1744_11","09MID1744",2011-08-16,"2011",1271.2,198,2011
"1764","09MID1744_12","09MID1744",2012-08-20,"2012",1142.7,182,2012
"1765","09MID1744_13","09MID1744",2013-08-06,"2013",1084.4,180,2013
"1766","09MID1744_13_rep","09MID1744",2013-08-06,"2013",1084.4,180,2013
"1767","09MID1744_14","09MID1744",2014-08-21,"2014",1092.7,151,2014
"1768","09MID1744_15","09MID1744",2015-08-18,"2015",917.5,145,2015
"1769","09MID1744_15_R","09MID1744",2015-08-18,"2015",917.5,145,2015
"1770","09MID1744_16","09MID1744",2016-08-02,"2016",1299.8,184,2016
"1771","09MID1744_17","09MID1744",2017-09-12,"2017",1172.3,191,2017
"1772","09MID1744_18","09MID1744",2018-10-04,"2018",12.7,2,2019
"1773","09MID1744_19","09MID1744",2019-09-11,"2019",1007.5,171,2019
"1774","09MID1744_20","09MID1744",2020-09-29,"2020",1215.3,196,2020
"1775","09MID1744_2002","09MID1744",2002-09-25,"2002",1288.9,195,2002
"1776","09MID1744_2002R2","09MID1744",2002-09-25,"2002",1288.9,195,2002
"1777","09MID1744_2007","09MID1744",2007-08-20,"2007",1335.4,187,2007
"1778","09MID1744_21","09MID1744",2021-08-05,"2021",1032.8,171,2021
"1779","09MID1817/10","09MID1817",2010-08-24,"2010",1111.5,181,2010
"1780","09MID1817_12","09MID1817",2012-09-13,"2012",1147.1,184,2012
"1781","09MID1817_13","09MID1817",2013-08-06,"2013",1084.4,180,2013
"1782","09MID1817_14","09MID1817",2014-08-21,"2014",1092.7,151,2014
"1783","09MID1817_15","09MID1817",2015-09-03,"2015",970.2,152,2015
"1784","09MID1817_16","09MID1817",2016-08-15,"2016",1308.2,186,2016
"1785","09MID1817_18","09MID1817",2018-08-23,"2018",1032.7,169,2018
"1786","09MID1817_19","09MID1817",2019-08-13,"2019",976.4,166,2019
"1787","09MID1817_20","09MID1817",2020-08-03,"2020",1123.7,182,2020
"1788","09MID1817_2003","09MID1817",2003-08-14,"2003",926.1,163,2003
"1789","09MID1817_2007","09MID1817",2007-08-23,"2007",1337,188,2007
"1790","09MID1817_21","09MID1817",2021-07-19,"2021",1032.1,170,2021
"1791","09MID1858_2002","09MID1958",2002-08-22,"2002",1371.7,193,2002
"1792","09MID1958/05","09MID1958",2005-08-16,"2005",1038.6,166,2005
"1793","09MID1958/06","09MID1958",2006-08-30,"2006",1326,185,2006
"1794","09MID1958/08","09MID1958",2008-08-28,"2008",1161.7,207,2008
"1795","09MID1958/09","09MID1958",2009-08-25,"2009",1197,173,2009
"1796","09MID1958/10","09MID1958",2010-08-24,"2010",1191.2,187,2010
"1797","09MID1958_11","09MID1958",2011-08-17,"2011",1407.6,200,2011
"1798","09MID1958_12","09MID1958",2012-08-20,"2012",1270.3,184,2012
"1799","09MID1958_13","09MID1958",2013-08-07,"2013",1190.9,181,2013
"1800","09MID1958_14","09MID1958",2014-08-12,"2014",1205.3,148,2014
"1801","09MID1958_14_R","09MID1958",2014-08-12,"2014",1205.3,148,2014
"1802","09MID1958_15","09MID1958",2015-08-04,"2015",993.7,144,2015
"1803","09MID1958_17","09MID1958",2017-08-07,"2017",1265.5,199,2017
"1804","09MID1958_19","09MID1958",2019-07-29,"2019",1048.1,176,2019
"1805","09MID1958_20","09MID1958",2020-09-29,"2020",1395.1,211,2020
"1806","09MID1958_2003","09MID1958",2003-09-03,"2003",999.4,165,2003
"1807","09MID1958_2007","09MID1958",2007-08-20,"2007",1433.8,191,2007
"1808","09MID1958_21","09MID1958",2021-08-05,"2021",1137.7,185,2021
"1809","09MID2426/05","09MID2426",2005-08-10,"2005",1771.5,181,2005
"1810","09MID2426/05-R","09MID2426",2005-08-10,"2005",1771.5,181,2005
"1811","09MID2426/08","09MID2426",2008-09-03,"2008",2289,227,2008
"1812","09MID2426/09","09MID2426",2009-08-24,"2009",2261.9,191,2009
"1813","09MID2426/10","09MID2426",2010-08-24,"2010",1987.5,206,2010
"1814","09MID2426/10-R","09MID2426",2010-08-24,"2010",1987.5,206,2010
"1815","09MID2426_11","09MID2426",2011-09-06,"2011",2852.2,214,2011
"1816","09MID2426_12","09MID2426",2012-09-13,"2012",2603.8,214,2012
"1817","09MID2426_13","09MID2426",2013-08-27,"2013",2389.7,190,2013
"1818","09MID2426_14","09MID2426",2014-08-28,"2014",2510.3,165,2014
"1819","09MID2426_15","09MID2426",2015-09-16,"2015",2100.2,158,2015
"1820","09MID2426_16","09MID2426",2016-08-25,"2016",2703.8,220,2016
"1821","09MID2426_17","09MID2426",2017-08-16,"2017",2441.8,219,2017
"1822","09MID2426_19","09MID2426",2019-09-30,"2019",2139.3,221,2019
"1823","09MID2426_20","09MID2426",2020-09-23,"2020",2751.3,230,2020
"1824","09MID2426_2002","09MID2426",2002-08-22,"2002",2442.9,206,2002
"1825","09MID2426_2003","09MID2426",2003-08-13,"2003",1774.1,166,2003
"1826","09MID2426_2007","09MID2426",2007-08-22,"2007",2631.2,206,2007
"1827","09MID2426_21","09MID2426",2021-10-05,"2021",17,5,2022
"1828","09MIL0304/09","09MIL0340",2009-08-24,"2009",915.4,152,2009
"1829","09MIL0304_2002","09MIL0340",2002-08-12,"2002",1138.7,179,2002
"1830","09MIL0340/05","09MIL0340",2005-09-14,"2005",870.2,164,2005
"1831","09MIL0340/06","09MIL0340",2006-08-22,"2006",1086.3,176,2006
"1832","09MIL0340/10","09MIL0340",2010-09-08,"2010",1219,184,2010
"1833","09MIL0340_11","09MIL0340",2011-08-24,"2011",1319.2,192,2011
"1834","09MIL0340_13","09MIL0340",2013-08-28,"2013",1158.4,181,2013
"1835","09MIL0340_14","09MIL0340",2014-09-04,"2014",1064.4,132,2014
"1836","09MIL0340_15","09MIL0340",2015-09-10,"2015",1073.5,144,2015
"1837","09MIL0340_16","09MIL0340",2016-08-22,"2016",1446.8,177,2016
"1838","09MIL0340_17","09MIL0340",2017-07-20,"2017",1512.4,189,2017
"1839","09MIL0340_18","09MIL0340",2018-08-24,"2018",1146.2,153,2018
"1840","09MIL0340_19","09MIL0340",2019-09-10,"2019",1023.7,151,2019
"1841","09MIL0340_20","09MIL0340",2020-07-22,"2020",1107.6,160,2020
"1842","09MIL0340_2003","09MIL0340",2003-08-14,"2003",843.1,158,2003
"1843","09MIL0390/05","09MIL0390",2005-09-14,"2005",870.2,164,2005
"1844","09MIL0390/05-R","09MIL0390",2005-09-14,"2005",870.2,164,2005
"1845","09MIL0390/06","09MIL0390",2006-08-22,"2006",1086.3,176,2006
"1846","09MIL0390/08","09MIL0390",2008-08-13,"2008",848.9,186,2008
"1847","09MIL0390/09","09MIL0390",2009-08-24,"2009",915.4,152,2009
"1848","09MIL0390/10","09MIL0390",2010-09-08,"2010",1219,184,2010
"1849","09MIL0390_11","09MIL0390",2011-08-24,"2011",1319.2,192,2011
"1850","09MIL0390_12","09MIL0390",2012-08-30,"2012",1080.8,180,2012
"1851","09MIL0390_13","09MIL0390",2013-08-12,"2013",1147.8,176,2013
"1852","09MIL0390_13_rep","09MIL0390",2013-08-12,"2013",1147.8,176,2013
"1853","09MIL0390_14","09MIL0390",2014-08-21,"2014",1050.3,130,2014
"1854","09MIL0390_14_R","09MIL0390",2014-08-21,"2014",1050.3,130,2014
"1855","09MIL0390_15","09MIL0390",2015-08-20,"2015",1006,136,2015
"1856","09MIL0390_16","09MIL0390",2016-08-22,"2016",1446.8,177,2016
"1857","09MIL0390_17","09MIL0390",2017-07-20,"2017",1512.4,189,2017
"1858","09MIL0390_18","09MIL0390",2018-08-24,"2018",1146.2,153,2018
"1859","09MIL0390_19","09MIL0390",2019-09-24,"2019",1094.6,161,2019
"1860","09MIL0390_19_R","09MIL0390",2019-09-24,"2019",1094.6,161,2019
"1861","09MIL0390_20","09MIL0390",2020-07-22,"2020",1107.6,160,2020
"1862","09MIL0390_2002","09MIL0390",2002-08-12,"2002",1138.7,179,2002
"1863","09MIL0390_2002R2","09MIL0390",2002-08-12,"2002",1138.7,179,2002
"1864","09MIL0390_2003","09MIL0390",2003-08-04,"2003",834.7,154,2003
"1865","09MIL0390_2007","09MIL0390",2007-08-12,"2007",1172.9,167,2007
"1866","09MIL0390_21","09MIL0390",2021-07-19,"2021",991.8,156,2021
"1867","09MILL2011","Miller_Cove",2011-09-02,"2011",1113.4,178,2011
"1868","09NEW1657/05","09NEW1657",2005-08-25,"2005",964,165,2005
"1869","09NEW1657/05-R","09NEW1657",2005-08-25,"2005",964,165,2005
"1870","09NEW1657/06","09NEW1657",2006-08-28,"2006",1204.8,178,2006
"1871","09NEW1657/08","09NEW1657",2008-09-09,"2008",1037.9,205,2008
"1872","09NEW1657/09","09NEW1657",2009-08-10,"2009",1028.8,161,2009
"1873","09NEW1657/10","09NEW1657",2010-09-21,"2010",1276.1,194,2010
"1874","09NEW1657_11","09NEW1657",2011-08-17,"2011",1336.6,202,2011
"1875","09NEW1657_12","09NEW1657",2012-08-23,"2012",1183.7,185,2012
"1876","09NEW1657_13","09NEW1657",2013-08-22,"2013",1136,182,2013
"1877","09NEW1657_13_rep","09NEW1657",2013-08-22,"2013",1136,182,2013
"1878","09NEW1657_14","09NEW1657",2014-09-11,"2014",1139.9,152,2014
"1879","09NEW1657_15","09NEW1657",2015-08-04,"2015",936.4,137,2015
"1880","09NEW1657_16","09NEW1657",2016-08-15,"2016",1361.6,183,2016
"1881","09NEW1657_17","09NEW1657",2017-08-07,"2017",1266.6,195,2017
"1882","09NEW1657_18","09NEW1657",2018-08-23,"2018",1080.8,168,2018
"1883","09NEW1657_19","09NEW1657",2019-08-07,"2019",942.7,157,2019
"1884","09NEW1657_20","09NEW1657",2020-10-01,"2020",0,0,2021
"1885","09NEW1657_2002","09NEW1657",2002-08-13,"2002",1225.6,182,2002
"1886","09NEW1657_2003","09NEW1657",2003-08-15,"2003",904.6,163,2003
"1887","09NEW1657_2007","09NEW1657",2007-08-23,"2007",1317.4,188,2007
"1888","09NEW1657_21","09NEW1657",2021-09-15,"2021",1028.2,176,2021
"1889","09NEW1657_21_R","09NEW1657",2021-09-15,"2021",1028.2,176,2021
"1890","09NEW2076/05","09NEW2076",2005-08-31,"2005",1150.9,172,2005
"1891","09NEW2076/06","09NEW2076",2006-08-28,"2006",1418.9,182,2006
"1892","09NEW2076/08","09NEW2076",2008-09-03,"2008",1338.8,213,2008
"1893","09NEW2076_11","09NEW2076",2011-09-21,"2011",1642.7,210,2011
"1894","09NEW2076_11_R","09NEW2076",2011-09-21,"2011",1642.7,210,2011
"1895","09NEW2076_12","09NEW2076",2012-08-28,"2012",1474.3,186,2012
"1896","09NEW2076_13","09NEW2076",2013-08-27,"2013",1366.1,191,2013
"1897","09NEW2076_14","09NEW2076",2014-08-28,"2014",1397,157,2014
"1898","09NEW2076_15","09NEW2076",2015-08-31,"2015",1189.7,153,2015
"1899","09NEW2076_16","09NEW2076",2016-08-25,"2016",1566.6,208,2016
"1900","09NEW2076_17","09NEW2076",2017-08-29,"2017",1424.8,215,2017
"1901","09NEW2076_19","09NEW2076",2019-10-07,"2019",17.7,6,2020
"1902","09NEW2076_20","09NEW2076",2020-10-01,"2020",0,0,2021
"1903","09NEW2076_2002","09NEW2076",2002-08-16,"2002",1444.9,191,2002
"1904","09NEW2076_2003","09NEW2076",2003-08-19,"2003",1071,165,2003
"1905","09NEW2076_2007","09NEW2076",2007-08-23,"2007",1562.5,197,2007
"1906","09NEW2076_21","09NEW2076",2021-09-21,"2021",1265.9,218,2021
"1907","09NEW2102/05","09NEW2102",2005-08-23,"2005",1132.2,169,2005
"1908","09NEW2102/05-R","09NEW2102",2005-08-23,"2005",1132.2,169,2005
"1909","09NEW2102/06","09NEW2102",2006-08-15,"2006",1418.9,182,2006
"1910","09NEW2102/08","09NEW2102",2008-09-03,"2008",1338.8,213,2008
"1911","09NEW2102/09","09NEW2102",2009-09-24,"2009",1437.6,191,2009
"1912","09NEW2102/09-R1","09NEW2102",2009-09-24,"2009",1437.6,191,2009
"1913","09NEW2102/10","09NEW2102",2010-08-23,"2010",1257.2,186,2010
"1914","09NEW2102_11","09NEW2102",2011-09-07,"2011",1616.3,206,2011
"1915","09NEW2102_12","09NEW2102",2012-08-23,"2012",1473,185,2012
"1916","09NEW2102_13","09NEW2102",2013-08-15,"2013",1360.9,187,2013
"1917","09NEW2102_13_rep","09NEW2102",2013-08-15,"2013",1360.9,187,2013
"1918","09NEW2102_14","09NEW2102",2014-08-28,"2014",1397,157,2014
"1919","09NEW2102_15","09NEW2102",2015-08-31,"2015",1189.7,153,2015
"1920","09NEW2102_16","09NEW2102",2016-08-30,"2016",1567.5,209,2016
"1921","09NEW2102_18","09NEW2102",2018-08-15,"2018",1390.9,201,2018
"1922","09NEW2102_19","09NEW2102",2019-10-03,"2019",2.3,2,2020
"1923","09NEW2102_19_R","09NEW2102",2019-10-03,"2019",2.3,2,2020
"1924","09NEW2102_20","09NEW2102",2020-08-06,"2020",1402.7,207,2020
"1925","09NEW2102_2002","09NEW2102",2002-08-13,"2002",1444.9,191,2002
"1926","09NEW2102_2003","09NEW2102",2003-08-15,"2003",1071,165,2003
"1927","09NEW2102_2007","09NEW2102",2007-08-23,"2007",1562.5,197,2007
"1928","09NEW2102_21","09NEW2102",2021-07-28,"2021",1198.5,193,2021
"1929","09NEW2128/05","09NEW2128",2005-08-23,"2005",1132.2,169,2005
"1930","09NEW2128/06","09NEW2128",2006-08-15,"2006",1418.9,182,2006
"1931","09NEW2128/06-R","09NEW2128",2006-08-15,"2006",1418.9,182,2006
"1932","09NEW2128/08","09NEW2128",2008-09-04,"2008",1338.8,213,2008
"1933","09NEW2128/09","09NEW2128",2009-09-17,"2009",1426.4,190,2009
"1934","09NEW2128/10","09NEW2128",2010-08-23,"2010",1257.2,186,2010
"1935","09NEW2128/10-R","09NEW2128",2010-08-23,"2010",1257.2,186,2010
"1936","09NEW2128_11","09NEW2128",2011-09-07,"2011",1616.3,206,2011
"1937","09NEW2128_12","09NEW2128",2012-08-23,"2012",1473,185,2012
"1938","09NEW2128_13","09NEW2128",2013-08-19,"2013",1360.9,187,2013
"1939","09NEW2128_14","09NEW2128",2014-08-12,"2014",1389.2,154,2014
"1940","09NEW2128_15","09NEW2128",2015-08-31,"2015",1189.7,153,2015
"1941","09NEW2128_15_R","09NEW2128",2015-08-31,"2015",1189.7,153,2015
"1942","09NEW2128_16","09NEW2128",2016-09-08,"2016",1593.7,216,2016
"1943","09NEW2128_17","09NEW2128",2017-07-26,"2017",1416.9,211,2017
"1944","09NEW2128_18","09NEW2128",2018-09-27,"2018",1466.2,222,2018
"1945","09NEW2128_18_R","09NEW2128",2018-09-27,"2018",1466.2,222,2018
"1946","09NEW2128_19","09NEW2128",2019-09-10,"2019",1191.3,201,2019
"1947","09NEW2128_20","09NEW2128",2020-09-30,"2020",1516.2,223,2020
"1948","09NEW2128_2002","09NEW2128",2002-08-16,"2002",1444.9,191,2002
"1949","09NEW2128_2003","09NEW2128",2003-08-15,"2003",1071,165,2003
"1950","09NEW2128_2007","09NEW2128",2007-08-22,"2007",1562.5,197,2007
"1951","09NEW2128_21","09NEW2128",2021-07-28,"2021",1198.5,193,2021
"1952","09NEW2128QC_2007","09NEW2128",2007-08-22,"2007",1562.5,197,2007
"1953","09NEW2151/05","09NEW2151",2005-08-04,"2005",1123.4,168,2005
"1954","09NEW2151/08","09NEW2151",2008-09-09,"2008",1338.8,213,2008
"1955","09NEW2151/09","09NEW2151",2009-09-16,"2009",1426.1,189,2009
"1956","09NEW2151/10","09NEW2151",2010-08-23,"2010",1257.2,186,2010
"1957","09NEW2151_11","09NEW2151",2011-09-07,"2011",1616.3,206,2011
"1958","09NEW2151_12","09NEW2151",2012-08-28,"2012",1474.3,186,2012
"1959","09NEW2151_13","09NEW2151",2013-09-04,"2013",1406.1,195,2013
"1960","09NEW2151_14","09NEW2151",2014-09-18,"2014",1443.9,162,2014
"1961","09NEW2151_16","09NEW2151",2016-08-25,"2016",1566.6,208,2016
"1962","09NEW2151_18","09NEW2151",2018-08-23,"2018",1391.3,202,2018
"1963","09NEW2151_2002","09NEW2151",2002-08-07,"2002",1444.9,191,2002
"1964","09NEW2151_2002R2","09NEW2151",2002-08-07,"2002",1444.9,191,2002
"1965","09NEW2151_2003R1","09NEW2151",2003-09-25,"2003",1132.4,175,2003
"1966","09NEW2151_2003R2","09NEW2151",2003-09-25,"2003",1132.4,175,2003
"1967","09NEW2151_2007","09NEW2151",2007-08-23,"2007",1562.5,197,2007
"1968","09S001022_2003","09SOO1022",2003-08-12,"2003",880.9,156,2003
"1969","09SOO0943/05","09SOO0943",2005-09-07,"2005",887.2,162,2005
"1970","09SOO0943/06","09SOO0943",2006-08-31,"2006",1114.6,180,2006
"1971","09SOO0943/08","09SOO0943",2008-08-18,"2008",880.7,190,2008
"1972","09SOO0943/09","09SOO0943",2009-08-05,"2009",922.4,153,2009
"1973","09SOO0943/10","09SOO0943",2010-08-05,"2010",1093.2,174,2010
"1974","09SOO0943_11","09SOO0943",2011-08-10,"2011",1232.4,189,2011
"1975","09SOO0943_12","09SOO0943",2012-08-21,"2012",1082.9,180,2012
"1976","09SOO0943_13","09SOO0943",2013-08-14,"2013",1089,177,2013
"1977","09SOO0943_14","09SOO0943",2014-09-09,"2014",1042,146,2014
"1978","09SOO0943_15","09SOO0943",2015-08-10,"2015",901.6,136,2015
"1979","09SOO0943_16","09SOO0943",2016-08-18,"2016",1293.6,184,2016
"1980","09SOO0943_16_R","09SOO0943",2016-08-18,"2016",1293.6,184,2016
"1981","09SOO0943_17","09SOO0943",2017-08-08,"2017",1211.8,188,2017
"1982","09SOO0943_18","09SOO0943",2018-09-25,"2018",1065.8,179,2018
"1983","09SOO0943_2003","09SOO0943",2003-08-12,"2003",859.4,155,2003
"1984","09SOO0943_2007","09SOO0943",2007-08-15,"2007",1183.5,171,2007
"1985","09SOO0943_21","09SOO0943",2021-08-12,"2021",897.9,163,2021
"1986","09SOO1022/06","09SOO1022",2006-08-24,"2006",1144.7,177,2006
"1987","09SOO1022/08","09SOO1022",2008-09-10,"2008",969.1,203,2008
"1988","09SOO1022/09","09SOO1022",2009-08-24,"2009",990,163,2009
"1989","09SOO1022_11","09SOO1022",2011-08-03,"2011",1271.1,191,2011
"1990","09SOO1022_12","09SOO1022",2012-08-27,"2012",1119.8,183,2012
"1991","09SOO1022_13","09SOO1022",2013-08-14,"2013",1110.6,182,2013
"1992","09SOO1022_14","09SOO1022",2014-08-25,"2014",1061.1,145,2014
"1993","09SOO1022_14_R","09SOO1022",2014-08-25,"2014",1061.1,145,2014
"1994","09SOO1022_15","09SOO1022",2015-08-18,"2015",943.3,143,2015
"1995","09SOO1022_16","09SOO1022",2016-08-30,"2016",1381,180,2016
"1996","09SOO1022_16_R","09SOO1022",2016-08-30,"2016",1381,180,2016
"1997","09SOO1022_17","09SOO1022",2017-08-02,"2017",1252.3,191,2017
"1998","09SOO1022_18","09SOO1022",2018-09-24,"2018",1096.6,182,2018
"1999","09SOO1022_18_Rep","09SOO1022",2018-09-24,"2018",1096.6,182,2018
"2000","09SOO1022_19","09SOO1022",2019-09-19,"2019",989.4,168,2019
"2001","09SOO1022_20","09SOO1022",2020-10-01,"2020",0,0,2021
"2002","09SOO1022_2002","09SOO1022",2002-08-01,"2002",1192.7,176,2002
"2003","09SOO1022_2007","09SOO1022",2007-08-14,"2007",1215.1,173,2007
"2004","09SOO1022_21","09SOO1022",2021-08-04,"2021",947.5,163,2021
"2005","09SOO1022QC_2007","09SOO1022",2007-08-14,"2007",1215.1,173,2007
"2006","09SOO1130/05","09SOO1130",2005-09-07,"2005",916.2,163,2005
"2007","09SOO1130/06","09SOO1130",2006-08-31,"2006",1147.7,179,2006
"2008","09SOO1130/08","09SOO1130",2008-08-18,"2008",918.9,192,2008
"2009","09SOO1130/09","09SOO1130",2009-08-05,"2009",966.7,158,2009
"2010","09SOO1130/10","09SOO1130",2010-09-20,"2010",1227.7,194,2010
"2011","09SOO1130_11","09SOO1130",2011-09-15,"2011",1280,193,2011
"2012","09SOO1130_12","09SOO1130",2012-08-21,"2012",1119.8,183,2012
"2013","09SOO1130_13","09SOO1130",2013-08-14,"2013",1110.6,182,2013
"2014","09SOO1130_14","09SOO1130",2014-08-28,"2014",1061.1,145,2014
"2015","09SOO1130_15","09SOO1130",2015-08-10,"2015",928.1,142,2015
"2016","09SOO1130_16","09SOO1130",2016-08-30,"2016",1381,180,2016
"2017","09SOO1130_17","09SOO1130",2017-08-02,"2017",1252.3,191,2017
"2018","09SOO1130_18","09SOO1130",2018-08-23,"2018",1033.6,169,2018
"2019","09SOO1130_19","09SOO1130",2019-08-15,"2019",902.2,153,2019
"2020","09SOO1130_20","09SOO1130",2020-09-02,"2020",1070.7,182,2020
"2021","09SOO1130_2002","09SOO1130",2002-09-30,"2002",1216.3,191,2002
"2022","09SOO1130_2003","09SOO1130",2003-08-11,"2003",880.9,156,2003
"2023","09SOO1130_2007","09SOO1130",2007-08-15,"2007",1215.1,173,2007
"2024","09SOO1130_21","09SOO1130",2021-10-06,"2021",13.7,3,2022
"2025","09SOO1134 /08","09SOO1134",2008-08-18,"2008",918.9,192,2008
"2026","09SOO1134/05","09SOO1134",2005-09-13,"2005",924.9,165,2005
"2027","09SOO1134/09","09SOO1134",2009-08-05,"2009",966.7,158,2009
"2028","09SOO1134/10","09SOO1134",2010-09-20,"2010",1227.7,194,2010
"2029","09SOO1134_11","09SOO1134",2011-08-10,"2011",1271.1,191,2011
"2030","09SOO1134_12","09SOO1134",2012-08-21,"2012",1119.8,183,2012
"2031","09SOO1134_13","09SOO1134",2013-08-14,"2013",1110.6,182,2013
"2032","09SOO1134_14","09SOO1134",2014-08-25,"2014",1061.1,145,2014
"2033","09SOO1134_15","09SOO1134",2015-08-18,"2015",943.3,143,2015
"2034","09SOO1134_16","09SOO1134",2016-08-30,"2016",1381,180,2016
"2035","09SOO1134_17","09SOO1134",2017-08-02,"2017",1252.3,191,2017
"2036","09SOO1134_18","09SOO1134",2018-08-16,"2018",1033.6,169,2018
"2037","09SOO1134_19","09SOO1134",2019-08-15,"2019",902.2,153,2019
"2038","09SOO1134_19_R","09SOO1134",2019-08-15,"2019",902.2,153,2019
"2039","09SOO1134_20","09SOO1134",2020-08-04,"2020",1060.2,177,2020
"2040","09SOO1134_2002","09SOO1134",2002-08-08,"2002",1200.2,179,2002
"2041","09SOO1134_2003","09SOO1134",2003-09-29,"2003",913.4,164,2003
"2042","09SOO1134_2007","09SOO1134",2007-08-14,"2007",1215.1,173,2007
"2043","09SOO1134_21","09SOO1134",2021-08-04,"2021",947.5,163,2021
"2044","09SOO1134QC_2007","09SOO1134",2007-08-14,"2007",1215.1,173,2007
"2045","09SOO1209/10","09SOO1209",2010-09-20,"2010",1260.9,190,2010
"2046","09SOO1209_11","09SOO1209",2011-08-22,"2011",1312.5,190,2011
"2047","09SOO1209_11_R","09SOO1209",2011-08-22,"2011",1312.5,190,2011
"2048","09SOO1209_12","09SOO1209",2012-08-21,"2012",1159.8,181,2012
"2049","09SOO1209_13","09SOO1209",2013-09-17,"2013",1259,196,2013
"2050","09SOO1209_14","09SOO1209",2014-08-25,"2014",1081.1,145,2014
"2051","09SOO1209_15","09SOO1209",2015-08-04,"2015",957.6,136,2015
"2052","09SOO1209_16","09SOO1209",2016-08-31,"2016",1344.3,183,2016
"2053","09SOO1209_17","09SOO1209",2017-08-01,"2017",1326.6,191,2017
"2054","09SOO1209_18","09SOO1209",2018-08-21,"2018",1077.4,170,2018
"2055","09SOO1209_19","09SOO1209",2019-09-26,"2019",1042.6,171,2019
"2056","09SOO1209_20","09SOO1209",2020-10-01,"2020",0,0,2021
"2057","09SOO1209_21","09SOO1209",2021-10-07,"2021",13.3,3,2022
"2058","09SOO1238_2007","09SOO1283",2007-08-08,"2007",1294.3,179,2007
"2059","09SOO1283/05","09SOO1283",2005-09-20,"2005",995.7,167,2005
"2060","09SOO1283/06","09SOO1283",2006-08-10,"2006",1223.9,175,2006
"2061","09SOO1283/08","09SOO1283",2008-08-17,"2008",1000.9,196,2008
"2062","09SOO1283/09","09SOO1283",2009-08-13,"2009",1074,160,2009
"2063","09SOO1283/10","09SOO1283",2010-08-05,"2010",1202.3,177,2010
"2064","09SOO1283_11","09SOO1283",2011-08-03,"2011",1348.3,193,2011
"2065","09SOO1283_12","09SOO1283",2012-08-21,"2012",1196.1,181,2012
"2066","09SOO1283_13","09SOO1283",2013-08-14,"2013",1169.1,181,2013
"2067","09SOO1283_14","09SOO1283",2014-08-28,"2014",1119.8,147,2014
"2068","09SOO1283_15","09SOO1283",2015-08-04,"2015",972.6,134,2015
"2069","09SOO1283_15_R","09SOO1283",2015-08-04,"2015",972.6,134,2015
"2070","09SOO1283_16","09SOO1283",2016-08-10,"2016",1375.5,184,2016
"2071","09SOO1283_17","09SOO1283",2017-08-02,"2017",1319.9,193,2017
"2072","09SOO1283_18","09SOO1283",2018-08-21,"2018",1092.3,175,2018
"2073","09SOO1283_19","09SOO1283",2019-09-19,"2019",1042.3,167,2019
"2074","09SOO1283_20","09SOO1283",2020-10-06,"2020",0,0,2021
"2075","09SOO1283_2002","09SOO1283",2002-08-08,"2002",1297.3,184,2002
"2076","09SOO1283_21","09SOO1283",2021-10-07,"2021",14.7,4,2022
"2077","09SOO1283_21_R","09SOO1283",2021-10-07,"2021",14.7,4,2022
"2078","09SOO1943_2002","09SOO0943",2002-08-06,"2002",1159.2,179,2002
"2079","28A/09R3","28A",2009-08-20,"2009",1086,156,2009
"2080","28A/10-R1","28A",2010-09-01,"2010",1335.6,179,2010
"2081","28A/10-R2","28A",2010-09-01,"2010",1335.6,179,2010
"2082","28A/19","28A",2019-09-30,"2019",1117.8,167,2019
"2083","28A_11_R3","28A",2011-08-11,"2011",1469.4,193,2011
"2084","28A_13","28A",2013-09-12,"2013",1362,181,2013
"2085","28A_14","28A",2014-10-15,"2014",35.3,5,2015
"2086","28A_15","28A",2015-09-21,"2015",1161.6,149,2015
"2087","28A_16","28A",2016-09-07,"2016",1602.9,176,2016
"2088","28A_17","28A",2017-08-03,"2017",1671.2,180,2017
"2089","28A_18","28A",2018-08-29,"2018",1228.7,152,2018
"2090","28A_18_Rep","28A",2018-08-29,"2018",1228.7,152,2018
"2091","28A_20","28A",2020-10-05,"2020",2.3,2,2021
"2092","28A_21","28A",2021-09-13,"2021",1155.1,157,2021
"2093","EAS2191_2007","08EAS2191",2007-08-01,"2007",1081.2,181,2007
"2094","LIT2682_2007","08LIT2682",2007-08-28,"2007",1181.4,199,2007
"2095","Miller Cove_14","Miller_Cove",2014-09-10,"2014",863.8,132,2014
"2096","Miller Cove_15","Miller_Cove",2015-09-09,"2015",887.4,137,2015
"2097","Miller_Cove_12","Miller_Cove",2012-09-11,"2012",948.1,174,2012
"2098","Miller_Cove_16","Miller_Cove",2016-08-31,"2016",1173.2,165,2016
"2099","Miller_Cove_17","Miller_Cove",2017-09-13,"2017",1268.6,177,2017
