"","Sample.Code","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"494","08EAS2446_17",24,3,5,4,14,5,0,295,26,41,450,5.77777777777778,9.11111111111111,65.5555555555556,3.80952380952381,2.85714285714286,5.71428571428571,3.75,5.29411764705882,3.75,0,4.32748538011696,4.05555555555556,8.65633074935401,42.2144417130377,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2017-08-15",2017,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"495","08EAS2446_18",26,3,6,3,13,4,0,248,41,18,450,9.11111111111111,4,55.1111111111111,4.76190476190476,2.85714285714286,7.14285714285714,2.5,4.70588235294118,2.5,0,7.07602339181286,1.5,7.88113695090439,40.9249474575632,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2018-08-14",2018,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"496","08EAS2446_19",22,2,3,4,11,3,0,258,90,14,450,20,3.11111111111111,57.3333333333333,2.85714285714286,1.42857142857143,2.85714285714286,3.75,3.52941176470588,1.25,0,6.49122807017544,1.05555555555556,5.34883720930233,28.5678897425963,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2019-09-11",2019,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"497","08EAS2446_20",26,3,6,4,14,6,1,256,30,19,450,6.66666666666667,4.22222222222222,56.8888888888889,4.76190476190476,2.85714285714286,7.14285714285714,3.75,5.29411764705882,5,1.42857142857143,6.60818713450293,1.61111111111111,8.44961240310078,46.9035044862498,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2020-09-22",2020,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"498","08EAS2446_2002",21,2,4,2,10,5,0,264,64,31,450,14.2222222222222,6.88888888888889,58.6666666666667,2.38095238095238,1.42857142857143,4.28571428571429,1.25,2.94117647058824,3.75,0,6.14035087719298,2.94444444444444,6.69250645994832,31.8137163474121,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2002-07-30",2002,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"499","08EAS2446_2003R1",17,2,3,3,10,4,0,328,16,18,450,3.55555555555556,4,72.8888888888889,0.476190476190476,1.42857142857143,2.85714285714286,2.5,2.94117647058824,2.5,0,2.39766081871345,1.5,9.17312661498708,25.7738686661935,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2003-08-21",2003,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"500","08EAS2446_2003R2",23,4,3,5,10,4,0,276,3,15,450,0.666666666666667,3.33333333333333,61.3333333333333,3.33333333333333,4.28571428571429,2.85714285714286,5,2.94117647058824,2.5,0,5.43859649122807,1.16666666666667,9.84496124031008,37.3675913449835,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2003-08-21",2003,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"501","08EAS2446_2007",23,3,4,3,11,6,0,250,20,28,450,4.44444444444444,6.22222222222222,55.5555555555556,3.33333333333333,2.85714285714286,4.28571428571429,2.5,3.52941176470588,5,0,6.95906432748538,2.61111111111111,8.96640826873385,40.0421859482267,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2007-08-01",2007,"ABR, Inc.","08EAS2446",47.55253,-122.16512
"502","08EAS2446_21",30,4,7,3,14,6,1,175,48,52,450,10.6666666666667,11.5555555555556,38.8888888888889,6.66666666666667,4.28571428571429,8.57142857142857,2.5,5.29411764705882,5,1.42857142857143,10,5.27777777777778,7.51937984496124,56.5436562221788,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2021-07-21",2021,"Rhithron Associates, Inc.","08EAS2446",47.55253,-122.16512
"503","08EAS2540/08",15,1,2,1,4,3,0,98,11,6,134,8.2089552238806,4.47761194029851,73.134328358209,0,0,1.42857142857143,0,0,1.25,0,2.33307148468185,1.73880597014925,8.09094064560916,14.8413895290117,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2008-09-02",2008,"ABR, Inc.","08EAS2540",47.550172,-122.156867
"504","08EAS2540/09",22,2,4,1,7,4,0,185,79,15,294,26.8707482993197,5.10204081632653,62.9251700680272,2.85714285714286,1.42857142857143,4.28571428571429,0,1.17647058823529,2.5,0,5.01969208736126,2.05102040816327,3.75098876760006,23.0696004227885,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2009-08-03",2009,"ABR, Inc.","08EAS2540",47.550172,-122.156867
"505","08EAS2540/09R",15,1,3,2,7,4,0,105,15,7,147,10.2040816326531,4.76190476190476,71.4285714285714,0,0,2.85714285714286,1.25,1.17647058823529,2.5,0,2.78195488721804,1.88095238095238,7.62695775984812,20.0734784733967,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2009-08-03",2009,"ABR, Inc.","08EAS2540",47.550172,-122.156867
"506","08EAS2540/10",22,3,3,3,7,4,0,330,153,32,450,34,7.11111111111111,73.3333333333333,2.85714285714286,2.85714285714286,2.85714285714286,2.5,1.17647058823529,2.5,0,2.28070175438597,3.05555555555556,2.09302325581395,22.1771797254193,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2010-08-03",2010,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"507","08EAS2540_11",24,3,5,4,11,4,0,317,126,23,450,28,5.11111111111111,70.4444444444444,3.80952380952381,2.85714285714286,5.71428571428571,3.75,3.52941176470588,2.5,0,3.04093567251462,2.05555555555556,3.48837209302325,30.7452274667517,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2011-08-18",2011,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"508","08EAS2540_12",21,3,3,3,11,4,0,339,218,19,450,48.4444444444444,4.22222222222222,75.3333333333333,2.38095238095238,2.85714285714286,2.85714285714286,2.5,3.52941176470588,2.5,0,1.75438596491228,1.61111111111111,0,19.9901469359674,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2012-08-16",2012,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"509","08EAS2540_13",26,2,5,5,10,3,0,319,189,23,450,42,5.11111111111111,70.8888888888889,4.76190476190476,1.42857142857143,5.71428571428571,5,2.94117647058824,1.25,0,2.92397660818714,2.05555555555556,0.232558139534884,26.3080286786277,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2013-07-31",2013,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"510","08EAS2540_14",21,3,5,3,8,4,0,315,276,99,450,61.3333333333333,22,70,2.38095238095238,2.85714285714286,5.71428571428571,2.5,1.76470588235294,2.5,0,3.15789473684211,10,0,30.874981571576,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2014-08-12",2014,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"511","08EAS2540_15",23,1,4,5,7,4,0,305,168,26,450,37.3333333333333,5.77777777777778,67.7777777777778,3.33333333333333,0,4.28571428571429,5,1.17647058823529,2.5,0,3.74269005847953,2.38888888888889,1.31782945736434,23.7449266120157,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2015-08-11",2015,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"512","08EAS2540_16",30,3,6,4,11,7,0,167,51,35,335,15.2238805970149,10.4477611940298,49.8507462686567,6.66666666666667,2.85714285714286,7.14285714285714,3.75,3.52941176470588,6.25,0,8.46032992930087,4.72388059701492,6.459562651857,49.8398516095453,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2016-08-08",2016,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"513","08EAS2540_17",29,3,4,6,12,7,0,266,164,74,450,36.4444444444444,16.4444444444444,59.1111111111111,6.19047619047619,2.85714285714286,4.28571428571429,6.25,4.11764705882353,6.25,0,6.0233918128655,7.72222222222222,1.52454780361757,45.2211422308621,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2017-07-20",2017,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"514","08EAS2540_18",25,3,5,4,11,6,0,193,91,84,450,20.2222222222222,18.6666666666667,42.8888888888889,4.28571428571429,2.85714285714286,5.71428571428571,3.75,3.52941176470588,5,0,10,8.83333333333333,5.29715762273902,49.2670455779211,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2018-07-31",2018,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"515","08EAS2540_19",33,2,5,4,16,10,1,247,151,33,450,33.5555555555556,7.33333333333333,54.8888888888889,8.09523809523809,1.42857142857143,5.71428571428571,3.75,6.47058823529412,10,1.42857142857143,7.13450292397661,3.16666666666667,2.19638242894057,49.3848069215446,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2019-09-11",2019,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"516","08EAS2540_20",27,3,6,4,11,7,2,258,98,55,450,21.7777777777778,12.2222222222222,57.3333333333333,5.23809523809524,2.85714285714286,7.14285714285714,3.75,3.52941176470588,6.25,2.85714285714286,6.49122807017544,5.61111111111111,4.93540051679587,48.6623895580264,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2020-09-22",2020,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"517","08EAS2540_2002",15,1,3,1,5,3,0,79,23,47,132,17.4242424242424,35.6060606060606,59.8484848484849,0,0,2.85714285714286,0,0,1.25,0,5.82934609250399,10,5.94785059901339,25.8843395486602,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2002-09-12",2002,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"518","08EAS2540_2007",16,2,3,2,7,5,0,62,20,5,105,19.047619047619,4.76190476190476,59.0476190476191,0,1.42857142857143,2.85714285714286,1.25,1.17647058823529,3.75,0,6.04010025062657,1.88095238095238,5.5703211517165,23.953558657245,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2007-08-01",2007,"ABR, Inc.","08EAS2540",47.550172,-122.156867
"519","08EAS2540_21",25,4,4,3,10,5,1,328,75,22,450,16.6666666666667,4.88888888888889,72.8888888888889,4.28571428571429,4.28571428571429,4.28571428571429,2.5,2.94117647058824,3.75,1.42857142857143,2.39766081871345,1.94444444444444,6.12403100775194,33.9430270272124,8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.) tributary (0273)","Ambient Monitoring","2021-07-21",2021,"Rhithron Associates, Inc.","08EAS2540",47.550172,-122.156867
"520","08EAS2546/05",11,1,1,1,3,0,0,422,259,0,450,57.5555555555556,0,93.7777777777778,0,0,0,0,0,0,0,0,0,0,0,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2005-08-02",2005,"ABR, Inc.","08EAS2546",47.582723,-122.157426
"521","08EAS2546/06",10,1,1,0,3,0,0,408,279,0,450,62,0,90.6666666666667,0,0,0,0,0,0,0,0,0,0,0,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08EAS2546",47.582723,-122.157426
"522","08EAS2546/08",13,1,1,0,2,2,0,357,256,0,450,56.8888888888889,0,79.3333333333333,0,0,0,0,0,0,0,0.701754385964914,0,0,0.701754385964914,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2008-08-14",2008,"ABR, Inc.","08EAS2546",47.582723,-122.157426
"523","08EAS2546/10",15,1,2,1,5,2,0,320,253,9,450,56.2222222222222,2,71.1111111111111,0,0,1.42857142857143,0,0,0,0,2.86549707602339,0.5,0,4.79406850459482,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2010-08-03",2010,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"524","08EAS2546_11",16,1,2,2,5,2,0,373,314,12,450,69.7777777777778,2.66666666666667,82.8888888888889,0,0,1.42857142857143,1.25,0,0,0,0,0.833333333333334,0,3.51190476190476,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2011-08-25",2011,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"525","08EAS2546_11_R",19,1,3,2,6,4,0,383,325,6,450,72.2222222222222,1.33333333333333,85.1111111111111,1.42857142857143,0,2.85714285714286,1.25,0.588235294117647,2.5,0,0,0.166666666666667,0,8.7906162464986,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2011-08-25",2011,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"526","08EAS2546_12",15,1,2,1,3,5,0,393,220,4,450,48.8888888888889,0.888888888888889,87.3333333333333,0,0,1.42857142857143,0,0,3.75,0,0,0,0,5.17857142857143,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2012-08-16",2012,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"527","08EAS2546_13",15,1,1,1,6,2,0,356,237,5,450,52.6666666666667,1.11111111111111,79.1111111111111,0,0,0,0,0.588235294117647,0,0,0.760233918128653,0.0555555555555556,0,1.40402476780186,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2013-08-01",2013,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"528","08EAS2546_14",16,2,1,2,4,1,0,101,90,7,146,61.6438356164384,4.79452054794521,69.1780821917808,0,1.42857142857143,0,1.25,0,0,0,3.37418889689978,1.8972602739726,0,7.95002059944382,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2014-08-20",2014,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"529","08EAS2546_15",13,1,1,1,3,0,0,358,245,8,450,54.4444444444444,1.77777777777778,79.5555555555556,0,0,0,0,0,0,0,0.64327485380117,0.388888888888889,0,1.03216374269006,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2015-08-26",2015,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"530","08EAS2546_15_R",18,1,1,1,4,0,0,300,105,35,450,23.3333333333333,7.77777777777778,66.6666666666667,0.952380952380952,0,0,0,0,0,0,4.03508771929825,3.38888888888889,4.57364341085271,12.9500009714208,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2015-08-26",2015,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"531","08EAS2546_16",15,1,1,1,3,2,0,181,151,4,207,72.9468599033817,1.93236714975845,87.43961352657,0,0,0,0,0,0,0,0,0.466183574879227,0,0.466183574879227,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2016-08-29",2016,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"532","08EAS2546_17",18,1,1,2,4,3,0,362,329,7,450,73.1111111111111,1.55555555555556,80.4444444444444,0.952380952380952,0,0,1.25,0,1.25,0,0.409356725146198,0.277777777777778,0,4.13951545530493,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2017-08-14",2017,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"533","08EAS2546_18",9,0,1,1,1,0,0,109,54,0,123,43.9024390243902,0,88.6178861788618,0,0,0,0,0,0,0,0,0,0,0,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2018-09-24",2018,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"534","08EAS2546_19",12,1,1,1,4,2,0,124,101,2,150,67.3333333333333,1.33333333333333,82.6666666666667,0,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2019-08-20",2019,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"535","08EAS2546_20",9,1,1,1,3,1,0,34,21,1,50,42,2,68,0,0,0,0,0,0,0,3.68421052631579,0.5,0.232558139534884,4.41676866585067,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2020-09-21",2020,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"536","08EAS2546_2002",16,0,0,2,5,3,0,417,36,31,450,8,6.88888888888889,92.6666666666667,0,0,0,1.25,0,1.25,0,0,2.94444444444444,8.13953488372093,13.5839793281654,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2002-09-12",2002,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"537","08EAS2546_2003",10,1,0,3,5,0,0,56,24,6,75,32,8,74.6666666666667,0,0,0,2.5,0,0,0,1.92982456140351,3.5,2.55813953488372,10.4879640962872,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2003-08-21",2003,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"538","08EAS2546_2007",14,1,1,1,4,0,0,389,129,6,450,28.6666666666667,1.33333333333333,86.4444444444444,0,0,0,0,0,0,0,0,0.166666666666667,3.33333333333333,3.5,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2007-08-01",2007,"ABR, Inc.","08EAS2546",47.582723,-122.157426
"539","08EAS2546_21",19,1,2,1,5,3,0,239,202,4,314,64.3312101910828,1.27388535031847,76.1146496815287,1.42857142857143,0,1.42857142857143,0,0,1.25,0,1.54877639959772,0.136942675159236,0,5.79286193189982,8,"Cedar River / Lake Washington Basin","Mercer Slough Subbasin","Sunset Creek","Ambient Monitoring","2021-08-19",2021,"Rhithron Associates, Inc.","08EAS2546",47.582723,-122.157426
"540","08EAS2631/05",26,4,5,4,15,9,2,174,7,68,444,1.57657657657658,15.3153153153153,39.1891891891892,4.76190476190476,4.28571428571429,5.71428571428571,3.75,5.88235294117647,8.75,2.85714285714286,10,7.15765765765766,9.63335428451708,62.7924125023988,8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2005-08-10",2005,"ABR, Inc.","08EAS2631",47.518948,-122.163144
"541","08EAS2631/06",23,3,6,4,16,9,3,261,139,44,450,30.8888888888889,9.77777777777778,58,3.33333333333333,2.85714285714286,7.14285714285714,3.75,6.47058823529412,8.75,4.28571428571429,6.31578947368421,4.38888888888889,2.81653746770026,50.1108516846151,8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2006-08-07",2006,"ABR, Inc.","08EAS2631",47.518948,-122.163144
"542","08EAS2631/08",30,2,7,6,19,10,2,222,14,109,450,3.11111111111111,24.2222222222222,49.3333333333333,6.66666666666667,1.42857142857143,8.57142857142857,6.25,8.23529411764706,10,2.85714285714286,8.59649122807017,10,9.27648578811369,71.8820806576404,8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2008-08-05",2008,"ABR, Inc.","08EAS2631",47.518948,-122.163144
"543","08EAS2631/09",26,2,5,5,16,6,2,287,80,48,450,17.7777777777778,10.6666666666667,63.7777777777778,4.76190476190476,1.42857142857143,5.71428571428571,5,6.47058823529412,5,2.85714285714286,4.7953216374269,4.83333333333333,5.8656330749354,46.7267810428945,8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2009-08-26",2009,"ABR, Inc.","08EAS2631",47.518948,-122.163144
